,attrs,label,level,tag,text,url
692,"{'class': ['icon', 'icon-the-conversation']}",None,12,i,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
693,{},None,10,li,Our feeds,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
694,{'href': '/us/feeds'},None,11,a,Our feeds,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
695,"{'class': ['icon', 'icon-rss-non-coloured']}",None,12,i,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
696,{},None,10,li,Donate,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
697,{'href': 'https://donate.theconversation.com/us?utm_source=theconversation.com&utm_medium=website&utm_campaign=footer'},None,11,a,Donate,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
698,"{'class': ['icon', 'icon-friend-of-tc']}",None,12,i,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
699,"{'class': ['company', 'footer-link-list', 'grid-five', 'large-grid-seven']}",None,7,section,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
700,{},None,8,h6,Company,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
701,{},None,8,nav,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
702,{},None,9,ul,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
703,{},None,10,li,Who we are,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
704,{'href': '/us/who-we-are'},None,11,a,Who we are,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
705,{},None,10,li,Our charter,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
706,{'href': '/us/charter'},None,11,a,Our charter,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
707,{},None,10,li,Our team,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
708,{'href': '/us/team'},None,11,a,Our team,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
709,{},None,10,li,Partners and funders,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
710,{'href': '/us/partners'},None,11,a,Partners and funders,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
711,{},None,10,li,Contributing institutions,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
712,{'href': '/institutions'},None,11,a,Contributing institutions,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
713,{},None,10,li,Resource for media,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
714,{'href': '/us/resources-for-media'},None,11,a,Resource for media,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
715,{},None,10,li,Contact us,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
716,{'href': '/us/contact-us'},None,11,a,Contact us,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
717,{},None,10,li,Work with us,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
718,{'href': 'https://jobs.theconversation.com/search/organisations/the-conversation/the-conversation-us'},None,11,a,Work with us,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
719,{},None,10,li,En Español,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
720,{'href': '/us/espanol'},None,11,a,En Español,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
721,"{'class': ['footer-subscription', 'grid-six', 'large-grid-five', 'grid-last']}",None,7,section,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
722,{},None,8,h6,Stay informed and subscribe to our free daily newsletter and get the latest analysis and commentary directly in your inbox.,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
723,{'class': ['newsletter-signup-form']},None,8,div,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
724,"{'action': '/subscriptions', 'method': 'post', 'class': ['subscription-newsletter-form']}",None,9,form,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
725,"{'type': 'hidden', 'name': 'subscribe[location]', 'id': 'subscribe_location', 'value': 'footer'}",None,10,input,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
726,"{'type': 'hidden', 'name': 'subscribe[newsletter_list_id]', 'id': 'subscribe_newsletter_list_id', 'value': '3'}",None,10,input,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
727,"{'type': 'submit', 'name': 'submit', 'value': 'Subscribe', 'class': ['subscribe', 'button', 'primary']}",None,10,input,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
728,{'class': ['field-wrapper']},None,10,div,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
729,"{'class': ['subscribe-email-label'], 'for': 'subscribe_email'}",None,11,label,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
730,{'class': ['subscription-newsletter-status']},None,11,div,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
731,{'class': ['success-icon']},None,12,i,✔,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
732,"{'class': ['icon-delete', 'failure-icon']}",None,12,i,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
733,"{'class': ['spinner-icon'], 'src': '/assets/spinner-9643e2633c59d728d78b58f465f2fb9c.gif', 'alt': 'Spinner'}",None,12,img,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
734,"{'type': 'email', 'name': 'subscribe[email]', 'id': 'subscribe_email', 'value': '', 'placeholder': 'Your email address', 'class': ['email'], 'spellcheck': 'false'}",None,11,input,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
735,{'class': ['sitewide-social-media']},None,8,div,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
736,{},None,9,h6,Follow us on social media,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
737,{},None,9,ul,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
738,{'class': ['facebook']},None,10,li,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
739,"{'title': 'The Conversation on Facebook', 'href': 'https://facebook.com/theConversationUS'}",None,11,a,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
740,{'class': ['icon-facebook-simple']},None,12,i,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
741,{},None,10,li,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
742,"{'title': 'The Conversation on Twitter', 'href': 'https://twitter.com/ConversationUS'}",None,11,a,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
743,{'class': ['icon-twitter']},None,12,i,,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
744,{'id': 'footer'},None,5,footer,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
745,"{'class': ['wrapper', 'nocontent']}",None,6,div,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
746,{},None,7,nav,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
747,{'href': '/us/privacy-policy'},None,8,a,Privacy policy,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
748,{'href': '/us/terms-and-conditions'},None,8,a,Terms and conditions,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
749,{'href': '/us/corrections'},None,8,a,Corrections,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
750,{'class': ['copyright']},None,7,p,"Copyright © 2010–2018, The Conversation US, Inc.",https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
751,{},None,8,span,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
752,{'class': ['comma']},None,8,span,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
753,{},None,8,span,NOT TEXT,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
754,{'href': '/us/who-we-are'},None,9,a,"The Conversation US, Inc.",https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523
0,{},None,0,[document],NOT TEXT,https://www.washingtonpost.com/news/fact-checker/wp/2018/07/18/phil-bredesens-claim-that-tennessees-meth-problem-was-cut-in-half/?utm_term=.f3688d506f6c
1,"{'lang': 'en', 'class': ['story', 'layout_article', 'pb_actual_layout_article', 'rendering-context-www', 'outputtype_default-article']}",None,1,html,NOT TEXT,https://www.washingtonpost.com/news/fact-checker/wp/2018/07/18/phil-bredesens-claim-that-tennessees-meth-problem-was-cut-in-half/?utm_term=.f3688d506f6c
2,{},None,2,head,NOT TEXT,https://www.washingtonpost.com/news/fact-checker/wp/2018/07/18/phil-bredesens-claim-that-tennessees-meth-problem-was-cut-in-half/?utm_term=.f3688d506f6c
3,"{'name': 'object-hash', 'content': '1531926983'}",None,3,meta,NOT TEXT,https://www.washingtonpost.com/news/fact-checker/wp/2018/07/18/phil-bredesens-claim-that-tennessees-meth-problem-was-cut-in-half/?utm_term=.f3688d506f6c
4,"{'http-equiv': 'X-UA-Compatible', 'content': 'IE=edge,chrome=1'}",None,3,meta,NOT TEXT,https://www.washingtonpost.com/news/fact-checker/wp/2018/07/18/phil-bredesens-claim-that-tennessees-meth-problem-was-cut-in-half/?utm_term=.f3688d506f6c
5,{'charset': 'utf-8'},None,3,meta,NOT TEXT,https://www.washingtonpost.com/news/fact-checker/wp/2018/07/18/phil-bredesens-claim-that-tennessees-meth-problem-was-cut-in-half/?utm_term=.f3688d506f6c
6,"{'id': 'viewport', 'name': 'viewport', 'content': 'width=device-width, initial-scale=1.0, user-scalable=yes, minimum-scale=0.5, maximum-scale=2.0'}",None,3,meta,NOT TEXT,https://www.washingtonpost.com/news/fact-checker/wp/2018/07/18/phil-bredesens-claim-that-tennessees-meth-problem-was-cut-in-half/?utm_term=.f3688d506f6c
